gameID,TeamID,teamName,League,Season,Date,Time,Location,goalsScored,goalsCondeced,xGoals,shots,shotsOnTarget,deep,ppda,fouls,corners,yellowCards,redCards,result,probWin,HTGoals,managerStintID,managerName,nationality,club,from,until,durationInDays 
302,82,Tottenham,Premier League,2015,23/01/2016,19:00:00,a,3,1,1.74368,24,11,5,5.5,12,10,2,0,W,0.576600015,0,142,Mauricio Pochettino,Argentina,Tottenham,27-May-14,19-Nov-19,2002
303,89,Manchester United,Premier League,2015,23/01/2016,19:00:00,h,0,1,0.187216997,8,1,3,10.5,11,4,0,0,L,0.067599997,0,83,Louis van Gaal,Netherlands,Manchester United,14-Jul-14,23-May-16,679
303,74,Southampton,Premier League,2015,23/01/2016,19:00:00,a,1,0,0.835910022,7,2,2,6.935500145,8,4,0,0,W,0.543900013,0,114,Ronald Koeman,Netherlands,Southampton,16-Jun-14,14-Jun-16,729
304,75,Leicester,Premier League,2015,23/01/2016,19:00:00,h,3,0,2.259059906,15,5,6,10.91300011,10,8,0,0,W,0.868700027,1,70,Claudio Ranieri,Italy,Leicester,13-Jul-15,23-Feb-17,591
304,85,Stoke,Premier League,2015,23/01/2016,19:00:00,a,0,3,0.34048301,3,2,3,6.807700157,13,4,1,0,L,0.0198,0,118,Mark Hughes,Wales,Stoke,30-May-13,06-Jan-18,1682
305,71,Aston Villa,Premier League,2015,23/01/2016,19:00:00,a,0,0,0.562461019,15,4,4,5.5,13,6,1,0,D,0.372500002,0,6,Remi Garde,France,Aston Villa,02-Nov-15,29-Mar-16,148
305,76,West Bromwich Albion,Premier League,2015,23/01/2016,19:00:00,h,0,0,0.23184,4,0,1,9.421099663,7,2,0,0,D,0.125100002,0,166,Tony Pulis,Wales,West Bromwich Albion,01-Jan-15,20-Nov-17,1054
306,73,Bournemouth,Premier League,2015,23/01/2016,19:00:00,a,1,1,1.268509984,15,5,6,6.555600166,9,4,1,0,D,0.551999986,1,13,Eddie Howe,England,Bournemouth,12-Oct-12,01-Aug-20,2850
306,77,Sunderland,Premier League,2015,23/01/2016,19:00:00,h,1,1,0.61213398,10,5,5,18.8125,5,3,1,0,D,0.154100001,1,123,Sam Allardyce,England,Sunderland,09-Oct-15,22-Jul-16,287
307,86,Newcastle United,Premier League,2015,23/01/2016,19:00:00,a,1,2,1.292670012,11,2,6,11.66670036,12,7,1,0,L,0.122500002,0,96,Steve McClaren,England,Newcastle United,10-Jun-15,11-Mar-16,275
307,90,Watford,Premier League,2015,23/01/2016,19:00:00,h,2,1,2.587069988,13,5,7,5.595200062,10,2,2,0,W,0.693599999,0,153,Quique Sanchez Flores,Spain,Watford,05-Jun-15,15-May-16,345
308,88,Manchester City,Premier League,2015,23/01/2016,21:30:00,a,2,2,1.731819987,16,3,9,7.925899982,15,2,3,0,D,0.56220001,1,80,Manuel Pellegrini,Chile,Manchester City,14-Jun-13,30-Jun-16,1112
308,81,West Ham,Premier League,2015,23/01/2016,21:30:00,h,2,2,1.01267004,10,3,6,9.359999657,11,5,2,0,D,0.164900005,1,168,Slaven Bilic,Croatia,West Ham,09-Jun-15,06-Nov-17,881
309,72,Everton,Premier League,2015,24/01/2016,17:30:00,h,1,2,1.940940022,20,2,8,12.19999981,5,7,0,0,L,0.592499971,1,48,Roberto Martinez,Spain,Everton,05-Jun-13,12-May-16,1072
309,84,Swansea,Premier League,2015,24/01/2016,17:30:00,a,2,1,1.080549955,7,5,2,11.9630003,12,1,3,0,W,0.136000007,2,135,Francesco Guidolin,Italy,Swansea,18-Jan-16,03-Oct-16,259
310,83,Arsenal,Premier League,2015,24/01/2016,20:00:00,h,0,1,1.109069943,9,1,12,13.73910046,14,6,1,1,L,0.244499996,0,4,Arsene Wenger,France,Arsenal,01-Oct-96,13-May-18,7894
310,80,Chelsea,Premier League,2015,24/01/2016,20:00:00,a,1,0,1.487779975,12,6,7,8,13,7,3,0,W,0.462300003,1,24,Guus Hiddink,Netherlands,Chelsea,19-Dec-15,15-May-16,148
311,83,Arsenal,Premier League,2015,02/02/2016,23:45:00,h,0,0,3.384870052,22,11,13,3.218800068,11,13,2,0,D,0.885699987,0,4,Arsene Wenger,France,Arsenal,01-Oct-96,13-May-18,7894
311,74,Southampton,Premier League,2015,02/02/2016,23:45:00,a,0,0,0.934050024,14,3,5,6.900000095,19,3,1,0,D,0.031500001,0,114,Ronald Koeman,Netherlands,Southampton,16-Jun-14,14-Jun-16,729
312,87,Liverpool,Premier League,2015,02/02/2016,23:45:00,a,0,2,0.580790997,14,1,11,6.045499802,7,12,1,0,L,0.128999993,0,75,Jurgen Klopp,Germany,Liverpool,08-Oct-15,12-Apr-22,2375
312,75,Leicester,Premier League,2015,02/02/2016,23:45:00,h,2,0,1.345659971,13,6,0,10.72000027,6,3,0,0,W,0.600000024,0,70,Claudio Ranieri,Italy,Leicester,13-Jul-15,23-Feb-17,591
313,79,Norwich,Premier League,2015,02/02/2016,23:45:00,h,0,3,0.929319024,11,3,6,11.09090042,8,6,2,0,L,0.0469,0,101,Alex Neil,Scotland,Norwich,09-Jan-15,10-Mar-17,791
313,82,Tottenham,Premier League,2015,02/02/2016,23:45:00,a,3,0,2.754689932,17,6,4,11.66670036,9,8,2,0,W,0.825999975,2,142,Mauricio Pochettino,Argentina,Tottenham,27-May-14,19-Nov-19,2002
314,77,Sunderland,Premier League,2015,02/02/2016,23:45:00,h,0,1,0.888436973,11,3,6,6.352900028,6,8,1,0,L,0.378399998,0,123,Sam Allardyce,England,Sunderland,09-Oct-15,22-Jul-16,287
314,88,Manchester City,Premier League,2015,02/02/2016,23:45:00,a,1,0,0.638460994,7,2,5,6.034500122,15,4,4,0,W,0.238700002,1,80,Manuel Pellegrini,Chile,Manchester City,14-Jun-13,30-Jun-16,1112
315,81,West Ham,Premier League,2015,02/02/2016,23:45:00,h,2,0,2.346189976,25,6,13,4.666699886,9,5,3,0,W,0.945599973,0,168,Slaven Bilic,Croatia,West Ham,09-Jun-15,06-Nov-17,881
315,71,Aston Villa,Premier League,2015,02/02/2016,23:45:00,a,0,2,0.107887998,5,2,2,14.95650005,11,5,0,1,L,0.0038,0,6,Remi Garde,France,Aston Villa,02-Nov-15,29-Mar-16,148
316,78,Crystal Palace,Premier League,2015,03/02/2016,00:00:00,h,1,2,1.623950005,14,3,6,7.119999886,11,5,3,0,L,0.483999997,1,37,Alan Pardew,England,Crystal Palace,02-Jan-15,22-Dec-16,720
316,73,Bournemouth,Premier League,2015,03/02/2016,00:00:00,a,2,1,1.174270034,8,4,3,11.375,15,3,4,0,W,0.237800002,1,13,Eddie Howe,England,Bournemouth,12-Oct-12,01-Aug-20,2850
317,85,Stoke,Premier League,2015,03/02/2016,00:00:00,a,0,3,0.350908995,10,0,13,13.25,13,5,1,0,L,0.0186,0,118,Mark Hughes,Wales,Stoke,30-May-13,06-Jan-18,1682
317,89,Manchester United,Premier League,2015,03/02/2016,00:00:00,h,3,0,2.452719927,15,5,10,12.20829964,13,2,2,0,W,0.898500025,2,83,Louis van Gaal,Netherlands,Manchester United,14-Jul-14,23-May-16,679
318,84,Swansea,Premier League,2015,03/02/2016,00:00:00,a,1,1,1.179280043,18,4,3,5.923099995,13,7,0,0,D,0.134399995,0,135,Francesco Guidolin,Italy,Swansea,18-Jan-16,03-Oct-16,259
318,76,West Bromwich Albion,Premier League,2015,03/02/2016,00:00:00,h,1,1,2.30644989,17,7,7,9.592599869,12,7,0,0,D,0.666999996,0,166,Tony Pulis,Wales,West Bromwich Albion,01-Jan-15,20-Nov-17,1054
319,86,Newcastle United,Premier League,2015,03/02/2016,23:45:00,a,0,3,0.626239002,7,3,3,13.60000038,15,3,2,1,L,0.0273,0,96,Steve McClaren,England,Newcastle United,10-Jun-15,11-Mar-16,275
319,72,Everton,Premier League,2015,03/02/2016,23:45:00,h,3,0,2.484469891,18,7,7,6.343800068,8,3,1,0,W,0.864499986,1,48,Roberto Martinez,Spain,Everton,05-Jun-13,12-May-16,1072
320,80,Chelsea,Premier League,2015,03/02/2016,23:45:00,a,0,0,1.136940002,12,4,13,8.724100113,13,7,1,0,D,0.532599986,0,24,Guus Hiddink,Netherlands,Chelsea,19-Dec-15,15-May-16,148
320,90,Watford,Premier League,2015,03/02/2016,23:45:00,h,0,0,0.531414986,12,3,3,8.675700188,10,7,2,0,D,0.154400006,0,153,Quique Sanchez Flores,Spain,Watford,05-Jun-15,15-May-16,345
321,88,Manchester City,Premier League,2015,06/02/2016,16:45:00,h,1,3,1.707190037,22,4,15,4.440000057,9,11,2,0,L,0.219300002,0,80,Manuel Pellegrini,Chile,Manchester City,14-Jun-13,30-Jun-16,1112
321,75,Leicester,Premier League,2015,06/02/2016,16:45:00,a,3,1,2.501679897,14,7,6,12.10529995,15,4,2,0,W,0.567499995,1,70,Claudio Ranieri,Italy,Leicester,13-Jul-15,23-Feb-17,591
322,86,Newcastle United,Premier League,2015,06/02/2016,19:00:00,h,1,0,2.410569906,19,7,11,4.681799889,12,8,0,0,W,0.848800004,1,96,Steve McClaren,England,Newcastle United,10-Jun-15,11-Mar-16,275
322,76,West Bromwich Albion,Premier League,2015,06/02/2016,19:00:00,a,0,1,0.472555995,7,0,5,10.75,12,4,3,0,L,0.034600001,0,166,Tony Pulis,Wales,West Bromwich Albion,01-Jan-15,20-Nov-17,1054
323,85,Stoke,Premier League,2015,06/02/2016,19:00:00,h,0,3,0.693548024,12,3,14,7.217400074,11,6,1,0,L,0.0284,0,118,Mark Hughes,Wales,Stoke,30-May-13,06-Jan-18,1682
323,72,Everton,Premier League,2015,06/02/2016,19:00:00,a,3,0,3.059129953,14,6,3,13.2173996,8,4,0,0,W,0.891099989,3,48,Roberto Martinez,Spain,Everton,05-Jun-13,12-May-16,1072
324,82,Tottenham,Premier League,2015,06/02/2016,19:00:00,h,1,0,2.004750013,25,8,12,4.655200005,12,15,0,0,W,0.85710001,0,142,Mauricio Pochettino,Argentina,Tottenham,27-May-14,19-Nov-19,2002
324,90,Watford,Premier League,2015,06/02/2016,19:00:00,a,0,1,0.149838999,3,0,3,13.59090042,9,1,1,0,L,0.0166,0,153,Quique Sanchez Flores,Spain,Watford,05-Jun-15,15-May-16,345
325,78,Crystal Palace,Premier League,2015,06/02/2016,19:00:00,a,1,1,1.014649987,12,2,3,10,14,5,2,0,D,0.283699989,0,37,Alan Pardew,England,Crystal Palace,02-Jan-15,22-Dec-16,720
325,84,Swansea,Premier League,2015,06/02/2016,19:00:00,h,1,1,1.321359992,18,3,10,4.459499836,11,9,1,0,D,0.412099987,1,135,Francesco Guidolin,Italy,Swansea,18-Jan-16,03-Oct-16,259
326,71,Aston Villa,Premier League,2015,06/02/2016,19:00:00,h,2,0,0.918290973,10,2,1,8.863599777,10,2,0,0,W,0.275099993,1,6,Remi Garde,France,Aston Villa,02-Nov-15,29-Mar-16,148
326,79,Norwich,Premier League,2015,06/02/2016,19:00:00,a,0,2,1.141299963,13,5,5,6.25,11,11,2,0,L,0.41049999,0,101,Alex Neil,Scotland,Norwich,09-Jan-15,10-Mar-17,791
327,87,Liverpool,Premier League,2015,06/02/2016,19:00:00,h,2,2,1.577119946,16,5,15,7.625,4,7,1,0,D,0.682900012,0,75,Jurgen Klopp,Germany,Liverpool,08-Oct-15,12-Apr-22,2375
327,77,Sunderland,Premier League,2015,06/02/2016,19:00:00,a,2,2,0.491842985,7,2,1,15.56519985,12,2,1,0,D,0.0898,0,123,Sam Allardyce,England,Sunderland,09-Oct-15,22-Jul-16,287
328,74,Southampton,Premier League,2015,06/02/2016,21:30:00,h,1,0,1.064929962,8,2,4,12.47830009,17,4,1,1,W,0.383899987,1,114,Ronald Koeman,Netherlands,Southampton,16-Jun-14,14-Jun-16,729
328,81,West Ham,Premier League,2015,06/02/2016,21:30:00,a,0,1,0.970583022,18,2,7,7.89470005,10,5,2,0,L,0.296200007,0,168,Slaven Bilic,Croatia,West Ham,09-Jun-15,06-Nov-17,881
329,73,Bournemouth,Premier League,2015,07/02/2016,17:30:00,h,0,2,0.584316015,17,4,12,8.300000191,6,7,0,0,L,0.171000004,0,13,Eddie Howe,England,Bournemouth,12-Oct-12,01-Aug-20,2850
329,83,Arsenal,Premier League,2015,07/02/2016,17:30:00,a,2,0,1.139569998,10,5,7,10.95829964,8,3,1,0,W,0.512499988,2,4,Arsene Wenger,France,Arsenal,01-Oct-96,13-May-18,7894
330,80,Chelsea,Premier League,2015,07/02/2016,20:00:00,h,1,1,1.615540028,16,5,10,11.4375,6,10,0,0,D,0.602999985,0,24,Guus Hiddink,Netherlands,Chelsea,19-Dec-15,15-May-16,148
330,89,Manchester United,Premier League,2015,07/02/2016,20:00:00,a,1,1,0.78047502,17,7,4,10.57890034,9,11,3,0,D,0.152099997,0,83,Louis van Gaal,Netherlands,Manchester United,14-Jul-14,23-May-16,679
331,77,Sunderland,Premier League,2015,13/02/2016,16:45:00,h,2,1,1.481860042,21,5,6,9.56000042,7,6,2,0,W,0.511099994,1,123,Sam Allardyce,England,Sunderland,09-Oct-15,22-Jul-16,287
331,89,Manchester United,Premier League,2015,13/02/2016,16:45:00,a,1,2,0.908295989,12,6,9,3.571399927,15,8,3,0,L,0.219500005,1,83,Louis van Gaal,Netherlands,Manchester United,14-Jul-14,23-May-16,679
332,84,Swansea,Premier League,2015,13/02/2016,19:00:00,h,0,1,0.699011981,13,2,7,7.037000179,10,5,0,0,L,0.203799993,0,135,Francesco Guidolin,Italy,Swansea,18-Jan-16,03-Oct-16,259
332,74,Southampton,Premier League,2015,13/02/2016,19:00:00,a,1,0,1.193529963,14,5,4,14.11760044,12,4,3,0,W,0.485500008,0,114,Ronald Koeman,Netherlands,Southampton,16-Jun-14,14-Jun-16,729
333,79,Norwich,Premier League,2015,13/02/2016,19:00:00,h,2,2,1.03362,13,3,5,6.79309988,16,3,2,0,D,0.42930001,0,101,Alex Neil,Scotland,Norwich,09-Jan-15,10-Mar-17,791
333,81,West Ham,Premier League,2015,13/02/2016,19:00:00,a,2,2,0.741428018,11,6,5,7.349999905,11,3,2,0,D,0.238100007,0,168,Slaven Bilic,Croatia,West Ham,09-Jun-15,06-Nov-17,881
334,76,West Bromwich Albion,Premier League,2015,13/02/2016,19:00:00,a,1,0,1.197399974,5,1,4,18.5333004,12,1,3,0,W,0.1972,1,166,Tony Pulis,Wales,West Bromwich Albion,01-Jan-15,20-Nov-17,1054
334,72,Everton,Premier League,2015,13/02/2016,19:00:00,h,0,1,1.82912004,33,6,19,3.115400076,9,14,1,0,L,0.510900021,0,48,Roberto Martinez,Spain,Everton,05-Jun-13,12-May-16,1072
335,78,Crystal Palace,Premier League,2015,13/02/2016,19:00:00,h,1,2,0.983946025,15,5,2,5.826099873,11,8,0,0,L,0.102399997,1,37,Alan Pardew,England,Crystal Palace,02-Jan-15,22-Dec-16,720
335,90,Watford,Premier League,2015,13/02/2016,19:00:00,a,2,1,1.997280002,10,4,4,5.416699886,16,5,2,0,W,0.672800004,1,153,Quique Sanchez Flores,Spain,Watford,05-Jun-15,15-May-16,345
336,73,Bournemouth,Premier League,2015,13/02/2016,19:00:00,h,1,3,1.194270015,11,2,7,8.722200394,7,9,4,0,L,0.424299985,0,13,Eddie Howe,England,Bournemouth,12-Oct-12,01-Aug-20,2850
336,85,Stoke,Premier League,2015,13/02/2016,19:00:00,a,3,1,0.927348018,11,6,2,14.28569984,18,2,2,0,W,0.256900012,1,118,Mark Hughes,Wales,Stoke,30-May-13,06-Jan-18,1682
337,86,Newcastle United,Premier League,2015,13/02/2016,21:30:00,a,1,5,0.430664003,10,3,1,13.36359978,14,3,1,0,L,0.039700001,0,96,Steve McClaren,England,Newcastle United,10-Jun-15,11-Mar-16,275
337,80,Chelsea,Premier League,2015,13/02/2016,21:30:00,h,5,1,2.085799932,14,7,12,9.451600075,16,8,0,1,W,0.820500016,3,24,Guus Hiddink,Netherlands,Chelsea,19-Dec-15,15-May-16,148
338,75,Leicester,Premier League,2015,14/02/2016,16:00:00,a,1,2,1.312459946,7,3,2,9.085700035,10,1,3,1,L,0.157299995,1,70,Claudio Ranieri,Italy,Leicester,13-Jul-15,23-Feb-17,591
338,83,Arsenal,Premier League,2015,14/02/2016,16:00:00,h,2,1,2.363189936,24,6,23,4.85710001,9,11,4,0,W,0.616699994,0,4,Arsene Wenger,France,Arsenal,01-Oct-96,13-May-18,7894
339,87,Liverpool,Premier League,2015,14/02/2016,18:05:00,a,6,0,2.007560015,11,9,10,6.515200138,9,6,1,0,W,0.884299994,2,75,Jurgen Klopp,Germany,Liverpool,08-Oct-15,12-Apr-22,2375
339,71,Aston Villa,Premier League,2015,14/02/2016,18:05:00,h,0,6,0.174868003,6,1,2,12.41940022,10,0,3,0,L,0.0134,0,6,Remi Garde,France,Aston Villa,02-Nov-15,29-Mar-16,148
340,88,Manchester City,Premier League,2015,14/02/2016,20:15:00,h,1,2,1.978760004,19,4,11,11.64290047,12,7,1,0,L,0.552900016,0,80,Manuel Pellegrini,Chile,Manchester City,14-Jun-13,30-Jun-16,1112
340,82,Tottenham,Premier League,2015,14/02/2016,20:15:00,a,2,1,1.235170007,6,3,2,7.400000095,17,1,3,0,W,0.172700003,0,142,Mauricio Pochettino,Argentina,Tottenham,27-May-14,19-Nov-19,2002
341,77,Sunderland,Premier League,2015,27/02/2016,16:45:00,a,0,1,1.078870058,13,4,8,8.291700363,9,6,0,0,L,0.507000029,0,123,Sam Allardyce,England,Sunderland,09-Oct-15,22-Jul-16,287
341,81,West Ham,Premier League,2015,27/02/2016,16:45:00,h,1,0,0.523869991,9,3,6,7.076900005,11,5,1,0,W,0.159799993,1,168,Slaven Bilic,Croatia,West Ham,09-Jun-15,06-Nov-17,881
342,73,Bournemouth,Premier League,2015,27/02/2016,19:00:00,a,0,0,0.955251992,11,3,3,4.862100124,17,5,1,0,D,0.327100009,0,13,Eddie Howe,England,Bournemouth,12-Oct-12,01-Aug-20,2850
342,90,Watford,Premier League,2015,27/02/2016,19:00:00,h,0,0,1.004809976,14,1,3,7.25,14,4,3,0,D,0.3398,0,153,Quique Sanchez Flores,Spain,Watford,05-Jun-15,15-May-16,345
343,79,Norwich,Premier League,2015,27/02/2016,19:00:00,a,0,1,0.81478399,9,1,2,10.64999962,11,4,2,0,L,0.106200002,0,101,Alex Neil,Scotland,Norwich,09-Jan-15,10-Mar-17,791
343,75,Leicester,Premier League,2015,27/02/2016,19:00:00,h,1,0,1.764500022,13,3,5,7.647099972,9,3,0,0,W,0.663900018,0,70,Claudio Ranieri,Italy,Leicester,13-Jul-15,23-Feb-17,591
344,80,Chelsea,Premier League,2015,27/02/2016,19:00:00,a,2,1,0.631035984,16,4,13,12.85709953,11,8,1,0,W,0.202099994,0,24,Guus Hiddink,Netherlands,Chelsea,19-Dec-15,15-May-16,148
344,74,Southampton,Premier League,2015,27/02/2016,19:00:00,h,1,2,1.010740042,7,2,4,12.07409954,10,7,3,0,L,0.464300007,1,114,Ronald Koeman,Netherlands,Southampton,16-Jun-14,14-Jun-16,729
345,71,Aston Villa,Premier League,2015,27/02/2016,19:00:00,a,1,2,0.414342999,5,1,3,11.82610035,15,0,3,0,L,0.0174,0,6,Remi Garde,France,Aston Villa,02-Nov-15,29-Mar-16,148
345,85,Stoke,Premier League,2015,27/02/2016,19:00:00,h,2,1,2.040469885,11,3,9,10.52939987,7,11,0,0,W,0.868099988,0,118,Mark Hughes,Wales,Stoke,30-May-13,06-Jan-18,1682
346,78,Crystal Palace,Premier League,2015,27/02/2016,21:30:00,a,2,3,1.21638,15,2,3,8.100000381,16,6,2,0,L,0.150000006,0,37,Alan Pardew,England,Crystal Palace,02-Jan-15,22-Dec-16,720
346,76,West Bromwich Albion,Premier League,2015,27/02/2016,21:30:00,h,3,2,2.074879885,11,5,13,10.85709953,14,3,2,0,W,0.611500025,3,166,Tony Pulis,Wales,West Bromwich Albion,01-Jan-15,20-Nov-17,1054
347,84,Swansea,Premier League,2015,28/02/2016,18:05:00,a,1,2,1.249379992,10,4,3,18.36359978,14,7,3,0,L,0.050700001,1,135,Francesco Guidolin,Italy,Swansea,18-Jan-16,03-Oct-16,259
347,82,Tottenham,Premier League,2015,28/02/2016,18:05:00,h,2,1,3.573250055,34,15,14,7.739099979,11,7,2,0,W,0.851899981,0,142,Mauricio Pochettino,Argentina,Tottenham,27-May-14,19-Nov-19,2002
348,89,Manchester United,Premier League,2015,28/02/2016,18:05:00,h,3,2,1.09521997,7,5,7,10.15629959,21,2,4,0,W,0.234899998,2,83,Louis van Gaal,Netherlands,Manchester United,14-Jul-14,23-May-16,679
348,83,Arsenal,Premier League,2015,28/02/2016,18:05:00,a,2,3,1.543499947,13,5,4,7.333300114,15,3,3,0,L,0.48179999,1,4,Arsene Wenger,France,Arsenal,01-Oct-96,13-May-18,7894
349,71,Aston Villa,Premier League,2015,01/03/2016,23:45:00,h,1,3,0.601769984,14,5,12,14.11999989,8,9,3,0,L,0.040600002,0,6,Remi Garde,France,Aston Villa,02-Nov-15,29-Mar-16,148
349,72,Everton,Premier League,2015,01/03/2016,23:45:00,a,3,1,2.636679888,10,7,5,16.20000076,7,8,1,0,W,0.855300009,2,48,Roberto Martinez,Spain,Everton,05-Jun-13,12-May-16,1072
350,73,Bournemouth,Premier League,2015,01/03/2016,23:45:00,h,2,0,1.412279963,9,4,3,8.407400131,11,10,0,0,W,0.482600003,1,13,Eddie Howe,England,Bournemouth,12-Oct-12,01-Aug-20,2850
350,74,Southampton,Premier League,2015,01/03/2016,23:45:00,a,0,2,0.954160988,6,1,7,7.050000191,18,2,0,0,L,0.209900007,0,114,Ronald Koeman,Netherlands,Southampton,16-Jun-14,14-Jun-16,729
351,75,Leicester,Premier League,2015,01/03/2016,23:45:00,h,2,2,3.046260118,22,4,14,4.28000021,10,11,0,0,D,0.789499998,2,70,Claudio Ranieri,Italy,Leicester,13-Jul-15,23-Feb-17,591
351,76,West Bromwich Albion,Premier League,2015,01/03/2016,23:45:00,a,2,2,1.294849992,11,3,2,15.86670017,8,3,2,0,D,0.067000002,1,166,Tony Pulis,Wales,West Bromwich Albion,01-Jan-15,20-Nov-17,1054
352,77,Sunderland,Premier League,2015,01/03/2016,23:45:00,h,2,2,0.933749974,17,6,4,5.239999771,11,4,1,0,D,0.351500005,1,123,Sam Allardyce,England,Sunderland,09-Oct-15,22-Jul-16,287
352,78,Crystal Palace,Premier League,2015,01/03/2016,23:45:00,a,2,2,0.887448013,13,5,8,9.869600296,14,5,1,0,D,0.320300013,0,37,Alan Pardew,England,Crystal Palace,02-Jan-15,22-Dec-16,720
353,79,Norwich,Premier League,2015,01/03/2016,23:45:00,h,1,2,1.241590023,13,2,10,9.607099533,17,4,3,0,L,0.430500001,0,101,Alex Neil,Scotland,Norwich,09-Jan-15,10-Mar-17,791
353,80,Chelsea,Premier League,2015,01/03/2016,23:45:00,a,2,1,0.980988026,10,2,15,12.70590019,5,4,2,0,W,0.265399992,2,24,Guus Hiddink,Netherlands,Chelsea,19-Dec-15,15-May-16,148
354,81,West Ham,Premier League,2015,02/03/2016,23:45:00,h,1,0,0.784318984,14,3,2,11.18179989,10,6,0,0,W,0.199000001,1,168,Slaven Bilic,Croatia,West Ham,09-Jun-15,06-Nov-17,881
354,82,Tottenham,Premier League,2015,02/03/2016,23:45:00,a,0,1,1.226729989,9,3,0,2.448299885,11,3,3,0,L,0.504899979,0,142,Mauricio Pochettino,Argentina,Tottenham,27-May-14,19-Nov-19,2002
355,83,Arsenal,Premier League,2015,02/03/2016,23:45:00,h,1,2,1.492799997,17,4,22,7.034500122,8,7,0,0,L,0.298299998,1,4,Arsene Wenger,France,Arsenal,01-Oct-96,13-May-18,7894
355,84,Swansea,Premier League,2015,02/03/2016,23:45:00,a,2,1,1.69788003,11,2,1,15.0454998,11,3,2,0,W,0.430099994,1,135,Francesco Guidolin,Italy,Swansea,18-Jan-16,03-Oct-16,259
356,85,Stoke,Premier League,2015,02/03/2016,23:45:00,h,1,0,0.298317999,9,2,7,5.628600121,11,5,1,0,W,0.200200006,0,118,Mark Hughes,Wales,Stoke,30-May-13,06-Jan-18,1682
356,86,Newcastle United,Premier League,2015,02/03/2016,23:45:00,a,0,1,0.270781994,5,3,4,11.17389965,6,2,0,0,L,0.185800001,0,96,Steve McClaren,England,Newcastle United,10-Jun-15,11-Mar-16,275
357,87,Liverpool,Premier League,2015,03/03/2016,00:00:00,h,3,0,1.167809963,11,7,5,5.824999809,14,3,0,0,W,0.685400009,2,75,Jurgen Klopp,Germany,Liverpool,08-Oct-15,12-Apr-22,2375
357,88,Manchester City,Premier League,2015,03/03/2016,00:00:00,a,0,3,0.180317998,4,1,3,7.678599834,14,2,1,0,L,0.044199999,0,80,Manuel Pellegrini,Chile,Manchester City,14-Jun-13,30-Jun-16,1112
358,89,Manchester United,Premier League,2015,03/03/2016,00:00:00,h,1,0,0.786278009,14,3,6,5.769199848,7,9,1,0,W,0.096900001,0,83,Louis van Gaal,Netherlands,Manchester United,14-Jul-14,23-May-16,679
358,90,Watford,Premier League,2015,03/03/2016,00:00:00,a,0,1,2.164839983,13,4,2,7.352900028,17,7,2,0,L,0.73150003,0,153,Quique Sanchez Flores,Spain,Watford,05-Jun-15,15-May-16,345
359,82,Tottenham,Premier League,2015,05/03/2016,16:45:00,h,2,2,1.883780003,26,11,6,5.199999809,9,9,2,0,D,0.735300004,0,142,Mauricio Pochettino,Argentina,Tottenham,27-May-14,19-Nov-19,2002
359,83,Arsenal,Premier League,2015,05/03/2016,16:45:00,a,2,2,0.543156981,10,4,6,7.09679985,10,2,2,1,D,0.078599997,1,4,Arsene Wenger,France,Arsenal,01-Oct-96,13-May-18,7894
360,74,Southampton,Premier League,2015,05/03/2016,19:00:00,h,1,1,1.545869946,16,5,17,4.300000191,9,12,2,1,D,0.414700001,0,114,Ronald Koeman,Netherlands,Southampton,16-Jun-14,14-Jun-16,729
360,77,Sunderland,Premier League,2015,05/03/2016,19:00:00,a,1,1,1.315619946,11,3,3,12.85000038,9,2,1,0,D,0.306400001,0,123,Sam Allardyce,England,Sunderland,09-Oct-15,22-Jul-16,287
361,84,Swansea,Premier League,2015,05/03/2016,19:00:00,h,1,0,0.545937002,10,3,6,4.4375,14,5,2,0,W,0.276199996,0,135,Francesco Guidolin,Italy,Swansea,18-Jan-16,03-Oct-16,259
361,79,Norwich,Premier League,2015,05/03/2016,19:00:00,a,0,1,0.580125988,8,3,8,9.714300156,15,0,5,0,L,0.299199998,0,101,Alex Neil,Scotland,Norwich,09-Jan-15,10-Mar-17,791
362,80,Chelsea,Premier League,2015,05/03/2016,19:00:00,h,1,1,1.061499953,20,7,11,9.285699844,9,8,1,0,D,0.230100006,1,24,Guus Hiddink,Netherlands,Chelsea,19-Dec-15,15-May-16,148
362,85,Stoke,Premier League,2015,05/03/2016,19:00:00,a,1,1,1.60284996,17,5,3,9.625,10,4,2,0,D,0.512099981,0,118,Mark Hughes,Wales,Stoke,30-May-13,06-Jan-18,1682
363,72,Everton,Premier League,2015,05/03/2016,19:00:00,h,2,3,2.090250015,15,8,2,14.19999981,12,9,2,1,L,0.251199991,1,48,Roberto Martinez,Spain,Everton,05-Jun-13,12-May-16,1072
363,81,West Ham,Premier League,2015,05/03/2016,19:00:00,a,3,2,2.720910072,17,5,6,6.928599834,13,6,3,0,W,0.527499974,0,168,Slaven Bilic,Croatia,West Ham,09-Jun-15,06-Nov-17,881
364,88,Manchester City,Premier League,2015,05/03/2016,19:00:00,h,4,0,2.832710028,22,9,25,5.382400036,10,9,0,0,W,0.959399998,0,80,Manuel Pellegrini,Chile,Manchester City,14-Jun-13,30-Jun-16,1112
364,71,Aston Villa,Premier League,2015,05/03/2016,19:00:00,a,0,4,0.121136002,2,1,2,38.45449829,10,1,1,0,L,0.0028,0,6,Remi Garde,France,Aston Villa,02-Nov-15,29-Mar-16,148
